Label,Class
deeploc_train_4873,Nucleus
deeploc_train_4874,Nucleus
deeploc_train_4875,Nucleus
deeploc_train_4876,Nucleus
deeploc_train_4877,Nucleus
deeploc_train_4878,Nucleus
deeploc_train_4879,Nucleus
deeploc_train_4880,Nucleus
deeploc_train_4881,Nucleus
deeploc_train_4882,Nucleus
deeploc_train_4883,Nucleus
deeploc_train_4884,Nucleus
deeploc_train_4885,Nucleus
deeploc_train_4886,Nucleus
deeploc_train_4887,Nucleus
deeploc_train_4888,Nucleus
deeploc_train_4889,Nucleus
deeploc_train_4890,Nucleus
deeploc_train_4891,Nucleus
deeploc_train_4892,Nucleus
deeploc_train_4893,Nucleus
deeploc_train_4894,Nucleus
deeploc_train_4895,Nucleus
deeploc_train_4896,Nucleus
deeploc_train_4897,Nucleus
deeploc_train_4898,Nucleus
deeploc_train_4899,Nucleus
deeploc_train_4900,Nucleus
deeploc_train_4901,Nucleus
deeploc_train_4902,Nucleus
deeploc_train_4903,Nucleus
deeploc_train_4904,Nucleus
deeploc_train_4905,Nucleus
deeploc_train_4906,Nucleus
deeploc_train_4907,Nucleus
deeploc_train_4908,Nucleus
deeploc_train_4909,Nucleus
deeploc_train_4910,Nucleus
deeploc_train_4911,Nucleus
deeploc_train_4912,Nucleus
deeploc_train_4913,Nucleus
deeploc_train_4914,Nucleus
deeploc_train_4915,Nucleus
deeploc_train_4916,Nucleus
deeploc_train_4917,Nucleus
deeploc_train_4918,Nucleus
deeploc_train_4919,Nucleus
deeploc_train_4920,Nucleus
deeploc_train_4921,Nucleus
deeploc_train_4922,Nucleus
deeploc_train_4923,Nucleus
deeploc_train_4924,Nucleus
deeploc_train_4925,Nucleus
deeploc_train_4926,Nucleus
deeploc_train_4927,Nucleus
deeploc_train_4928,Nucleus
deeploc_train_4929,Nucleus
deeploc_train_4930,Nucleus
deeploc_train_4931,Nucleus
deeploc_train_4932,Nucleus
deeploc_train_4933,Nucleus
deeploc_train_4934,Nucleus
deeploc_train_4935,Nucleus
deeploc_train_4936,Nucleus
deeploc_train_4937,Nucleus
deeploc_train_4938,Nucleus
deeploc_train_4939,Nucleus
deeploc_train_4940,Nucleus
deeploc_train_4941,Nucleus
deeploc_train_4942,Nucleus
deeploc_train_4943,Nucleus
deeploc_train_4944,Nucleus
deeploc_train_4945,Nucleus
deeploc_train_4946,Nucleus
deeploc_train_4947,Nucleus
deeploc_train_4948,Nucleus
deeploc_train_4949,Nucleus
deeploc_train_4950,Nucleus
deeploc_train_4951,Nucleus
deeploc_train_4952,Nucleus
deeploc_train_4953,Nucleus
deeploc_train_4954,Nucleus
deeploc_train_4955,Nucleus
deeploc_train_4956,Nucleus
deeploc_train_4957,Nucleus
deeploc_train_4958,Nucleus
deeploc_train_4959,Nucleus
deeploc_train_4960,Nucleus
deeploc_train_4961,Nucleus
deeploc_train_4962,Nucleus
deeploc_train_4963,Nucleus
deeploc_train_4964,Nucleus
deeploc_train_4965,Nucleus
deeploc_train_4966,Nucleus
deeploc_train_4967,Nucleus
deeploc_train_4968,Nucleus
deeploc_train_4969,Nucleus
deeploc_train_4970,Nucleus
deeploc_train_4971,Nucleus
deeploc_train_4972,Nucleus
deeploc_train_4973,Nucleus
deeploc_train_4974,Nucleus
deeploc_train_4975,Nucleus
deeploc_train_4976,Nucleus
deeploc_train_4977,Nucleus
deeploc_train_4978,Nucleus
deeploc_train_4979,Nucleus
deeploc_train_4980,Nucleus
deeploc_train_4981,Nucleus
deeploc_train_4982,Nucleus
deeploc_train_4983,Nucleus
deeploc_train_4984,Nucleus
deeploc_train_4985,Nucleus
deeploc_train_4986,Nucleus
deeploc_train_4987,Nucleus
deeploc_train_4988,Nucleus
deeploc_train_4989,Nucleus
deeploc_train_4990,Nucleus
deeploc_train_4991,Nucleus
deeploc_train_4992,Nucleus
deeploc_train_4993,Nucleus
deeploc_train_4994,Nucleus
deeploc_train_4995,Nucleus
deeploc_train_4996,Nucleus
deeploc_train_4997,Nucleus
deeploc_train_4998,Nucleus
deeploc_train_4999,Nucleus
deeploc_train_5000,Nucleus
deeploc_train_5001,Nucleus
deeploc_train_5002,Nucleus
deeploc_train_5003,Nucleus
deeploc_train_5004,Nucleus
deeploc_train_5005,Nucleus
deeploc_train_5006,Nucleus
deeploc_train_5007,Nucleus
deeploc_train_5008,Nucleus
deeploc_train_5009,Nucleus
deeploc_train_5010,Nucleus
deeploc_train_5011,Nucleus
deeploc_train_5012,Nucleus
deeploc_train_5013,Nucleus
deeploc_train_5014,Nucleus
deeploc_train_5015,Nucleus
deeploc_train_5016,Nucleus
deeploc_train_5017,Nucleus
deeploc_train_5018,Nucleus
deeploc_train_5019,Nucleus
deeploc_train_5020,Nucleus
deeploc_train_5021,Nucleus
deeploc_train_5022,Nucleus
deeploc_train_5023,Nucleus
deeploc_train_5024,Nucleus
deeploc_train_5025,Nucleus
deeploc_train_5026,Nucleus
deeploc_train_5027,Nucleus
deeploc_train_5028,Nucleus
deeploc_train_5029,Nucleus
deeploc_train_5030,Nucleus
deeploc_train_5031,Nucleus
deeploc_train_5032,Nucleus
deeploc_train_5033,Nucleus
deeploc_train_5034,Nucleus
deeploc_train_5035,Nucleus
deeploc_train_5036,Nucleus
deeploc_train_5037,Nucleus
deeploc_train_5038,Nucleus
deeploc_train_5039,Nucleus
deeploc_train_5040,Nucleus
deeploc_train_5041,Nucleus
deeploc_train_5042,Nucleus
deeploc_train_5043,Nucleus
deeploc_train_5044,Nucleus
deeploc_train_5045,Nucleus
deeploc_train_5046,Nucleus
deeploc_train_5047,Nucleus
deeploc_train_5048,Nucleus
deeploc_train_5049,Nucleus
deeploc_train_5050,Nucleus
deeploc_train_5051,Nucleus
deeploc_train_5052,Nucleus
deeploc_train_5053,Nucleus
deeploc_train_5054,Nucleus
deeploc_train_5055,Nucleus
deeploc_train_5056,Nucleus
deeploc_train_5057,Nucleus
deeploc_train_5058,Nucleus
deeploc_train_5059,Nucleus
deeploc_train_5060,Nucleus
deeploc_train_5061,Nucleus
deeploc_train_5062,Nucleus
deeploc_train_5063,Nucleus
deeploc_train_5064,Nucleus
deeploc_train_5065,Nucleus
deeploc_train_5066,Nucleus
deeploc_train_5067,Nucleus
deeploc_train_5068,Nucleus
deeploc_train_5069,Nucleus
deeploc_train_5070,Nucleus
deeploc_train_5071,Nucleus
deeploc_train_5072,Nucleus
deeploc_train_5073,Nucleus
deeploc_train_5074,Nucleus
deeploc_train_5075,Nucleus
deeploc_train_5076,Nucleus
deeploc_train_5077,Nucleus
deeploc_train_5078,Nucleus
deeploc_train_5079,Nucleus
deeploc_train_5080,Nucleus
deeploc_train_5081,Nucleus
deeploc_train_5082,Nucleus
deeploc_train_5083,Nucleus
deeploc_train_5084,Nucleus
deeploc_train_5085,Nucleus
deeploc_train_5086,Nucleus
deeploc_train_5087,Nucleus
deeploc_train_5088,Nucleus
deeploc_train_5089,Nucleus
deeploc_train_5090,Nucleus
deeploc_train_5091,Nucleus
deeploc_train_5092,Nucleus
deeploc_train_5093,Nucleus
deeploc_train_5094,Nucleus
deeploc_train_5095,Nucleus
deeploc_train_5096,Nucleus
deeploc_train_5097,Nucleus
deeploc_train_5098,Nucleus
deeploc_train_5099,Nucleus
deeploc_train_5100,Nucleus
deeploc_train_5101,Nucleus
deeploc_train_5102,Nucleus
deeploc_train_5103,Nucleus
deeploc_train_5104,Nucleus
deeploc_train_5105,Nucleus
deeploc_train_5106,Nucleus
deeploc_train_5107,Nucleus
deeploc_train_5108,Nucleus
deeploc_train_5109,Nucleus
deeploc_train_5110,Nucleus
deeploc_train_5111,Nucleus
deeploc_train_5112,Nucleus
deeploc_train_5113,Nucleus
deeploc_train_5114,Nucleus
deeploc_train_5115,Nucleus
deeploc_train_5116,Nucleus
deeploc_train_5117,Nucleus
deeploc_train_5118,Nucleus
deeploc_train_5119,Nucleus
deeploc_train_5120,Nucleus
deeploc_train_5121,Nucleus
deeploc_train_5122,Nucleus
deeploc_train_5123,Nucleus
deeploc_train_5124,Nucleus
deeploc_train_5125,Nucleus
deeploc_train_5126,Nucleus
deeploc_train_5127,Nucleus
deeploc_train_5128,Nucleus
deeploc_train_5129,Nucleus
deeploc_train_5130,Nucleus
deeploc_train_5131,Nucleus
deeploc_train_5132,Nucleus
deeploc_train_5133,Nucleus
deeploc_train_5134,Nucleus
deeploc_train_5135,Nucleus
deeploc_train_5136,Nucleus
deeploc_train_5137,Nucleus
deeploc_train_5138,Nucleus
deeploc_train_5139,Nucleus
deeploc_train_5140,Nucleus
deeploc_train_5141,Nucleus
deeploc_train_5142,Nucleus
deeploc_train_5143,Nucleus
deeploc_train_5144,Nucleus
deeploc_train_5145,Nucleus
deeploc_train_5146,Nucleus
deeploc_train_5147,Nucleus
deeploc_train_5148,Nucleus
deeploc_train_5149,Nucleus
deeploc_train_5150,Nucleus
deeploc_train_5151,Nucleus
deeploc_train_5152,Nucleus
deeploc_train_5153,Nucleus
deeploc_train_5154,Nucleus
deeploc_train_5155,Nucleus
deeploc_train_5156,Nucleus
deeploc_train_5157,Nucleus
deeploc_train_5158,Nucleus
deeploc_train_5159,Nucleus
deeploc_train_5160,Nucleus
deeploc_train_5161,Nucleus
deeploc_train_5162,Nucleus
deeploc_train_5163,Nucleus
deeploc_train_5164,Nucleus
deeploc_train_5165,Nucleus
deeploc_train_5166,Nucleus
deeploc_train_5167,Nucleus
deeploc_train_5168,Nucleus
deeploc_train_5169,Nucleus
deeploc_train_5170,Nucleus
deeploc_train_5171,Nucleus
deeploc_train_5172,Nucleus
deeploc_train_5173,Nucleus
deeploc_train_5174,Nucleus
deeploc_train_5175,Nucleus
deeploc_train_5176,Nucleus
deeploc_train_5177,Nucleus
deeploc_train_5178,Nucleus
deeploc_train_5179,Nucleus
deeploc_train_5180,Nucleus
deeploc_train_5181,Nucleus
deeploc_train_5182,Nucleus
deeploc_train_5183,Nucleus
deeploc_train_5184,Nucleus
deeploc_train_5185,Nucleus
deeploc_train_5186,Nucleus
deeploc_train_5187,Nucleus
deeploc_train_5188,Nucleus
deeploc_train_5189,Nucleus
deeploc_train_5190,Nucleus
deeploc_train_5191,Nucleus
deeploc_train_5192,Nucleus
deeploc_train_5193,Nucleus
deeploc_train_5194,Nucleus
deeploc_train_5195,Nucleus
deeploc_train_5196,Nucleus
deeploc_train_5197,Nucleus
deeploc_train_5198,Nucleus
deeploc_train_5199,Nucleus
deeploc_train_5200,Nucleus
deeploc_train_5201,Nucleus
deeploc_train_5202,Nucleus
deeploc_train_5203,Nucleus
deeploc_train_5204,Nucleus
deeploc_train_5205,Nucleus
deeploc_train_5206,Nucleus
deeploc_train_5207,Nucleus
deeploc_train_5208,Nucleus
deeploc_train_5209,Nucleus
deeploc_train_5210,Nucleus
deeploc_train_5211,Nucleus
deeploc_train_5212,Nucleus
deeploc_train_5213,Nucleus
deeploc_train_5214,Nucleus
deeploc_train_5215,Nucleus
deeploc_train_5216,Nucleus
deeploc_train_5217,Nucleus
deeploc_train_5218,Nucleus
deeploc_train_5219,Nucleus
deeploc_train_5220,Nucleus
deeploc_train_5221,Nucleus
deeploc_train_5222,Nucleus
deeploc_train_5223,Nucleus
deeploc_train_5224,Nucleus
deeploc_train_5225,Nucleus
deeploc_train_5226,Nucleus
deeploc_train_5227,Nucleus
deeploc_train_5228,Nucleus
deeploc_train_5229,Nucleus
deeploc_train_5230,Nucleus
deeploc_train_5231,Nucleus
deeploc_train_5232,Nucleus
deeploc_train_5233,Nucleus
deeploc_train_5234,Nucleus
deeploc_train_5235,Nucleus
deeploc_train_5236,Nucleus
deeploc_train_5237,Nucleus
deeploc_train_5238,Nucleus
deeploc_train_5239,Nucleus
deeploc_train_5240,Nucleus
deeploc_train_5241,Nucleus
deeploc_train_5242,Nucleus
deeploc_train_5243,Nucleus
deeploc_train_5244,Nucleus
deeploc_train_5245,Nucleus
deeploc_train_5246,Nucleus
deeploc_train_5247,Nucleus
deeploc_train_5248,Nucleus
deeploc_train_5249,Nucleus
deeploc_train_5250,Nucleus
deeploc_train_5251,Nucleus
deeploc_train_5252,Nucleus
deeploc_train_5253,Nucleus
deeploc_train_5254,Nucleus
deeploc_train_5255,Nucleus
deeploc_train_5256,Nucleus
deeploc_train_5257,Nucleus
deeploc_train_5258,Nucleus
deeploc_train_5259,Nucleus
deeploc_train_5260,Nucleus
deeploc_train_5261,Nucleus
deeploc_train_5262,Nucleus
deeploc_train_5263,Nucleus
deeploc_train_5264,Nucleus
deeploc_train_5265,Nucleus
deeploc_train_5266,Nucleus
deeploc_train_5267,Nucleus
deeploc_train_5268,Nucleus
deeploc_train_5269,Nucleus
deeploc_train_5270,Nucleus
deeploc_train_5271,Nucleus
deeploc_train_5272,Nucleus
deeploc_train_5273,Nucleus
deeploc_train_5274,Nucleus
deeploc_train_5275,Nucleus
deeploc_train_5276,Nucleus
deeploc_train_5277,Nucleus
deeploc_train_5278,Nucleus
deeploc_train_5279,Nucleus
deeploc_train_5280,Nucleus
deeploc_train_5281,Nucleus
deeploc_train_5282,Nucleus
deeploc_train_5283,Nucleus
deeploc_train_5284,Nucleus
deeploc_train_5285,Nucleus
deeploc_train_5286,Nucleus
deeploc_train_5287,Nucleus
deeploc_train_5288,Nucleus
deeploc_train_5289,Nucleus
deeploc_train_5290,Nucleus
deeploc_train_5291,Nucleus
deeploc_train_5292,Nucleus
deeploc_train_5293,Nucleus
deeploc_train_5294,Nucleus
deeploc_train_5295,Nucleus
deeploc_train_5296,Nucleus
deeploc_train_5297,Nucleus
deeploc_train_5298,Nucleus
deeploc_train_5299,Nucleus
deeploc_train_5300,Nucleus
deeploc_train_5301,Nucleus
deeploc_train_5302,Nucleus
deeploc_train_5303,Nucleus
deeploc_train_5304,Nucleus
deeploc_train_5305,Nucleus
deeploc_train_5306,Nucleus
deeploc_train_5307,Nucleus
deeploc_train_5308,Nucleus
deeploc_train_5309,Nucleus
deeploc_train_5310,Nucleus
deeploc_train_5311,Nucleus
deeploc_train_5312,Nucleus
deeploc_train_5313,Nucleus
deeploc_train_5314,Nucleus
deeploc_train_5315,Nucleus
deeploc_train_5316,Nucleus
deeploc_train_5317,Nucleus
deeploc_train_5318,Nucleus
deeploc_train_5319,Nucleus
deeploc_train_5320,Nucleus
deeploc_train_5321,Nucleus
deeploc_train_5322,Nucleus
deeploc_train_5323,Nucleus
deeploc_train_5324,Nucleus
deeploc_train_5325,Nucleus
deeploc_train_5326,Nucleus
deeploc_train_5327,Nucleus
deeploc_train_5328,Nucleus
deeploc_train_5329,Nucleus
deeploc_train_5330,Nucleus
deeploc_train_5331,Nucleus
deeploc_train_5332,Nucleus
deeploc_train_5333,Nucleus
deeploc_train_5334,Nucleus
deeploc_train_5335,Nucleus
deeploc_train_5336,Nucleus
deeploc_train_5337,Nucleus
deeploc_train_5338,Nucleus
deeploc_train_5339,Nucleus
deeploc_train_5340,Nucleus
deeploc_train_5341,Nucleus
deeploc_train_5342,Nucleus
deeploc_train_5343,Nucleus
deeploc_train_5344,Nucleus
deeploc_train_5345,Nucleus
deeploc_train_5346,Nucleus
deeploc_train_5347,Nucleus
deeploc_train_5348,Nucleus
deeploc_train_5349,Nucleus
deeploc_train_5350,Nucleus
deeploc_train_5351,Nucleus
deeploc_train_5352,Nucleus
deeploc_train_5353,Nucleus
deeploc_train_5354,Nucleus
deeploc_train_5355,Nucleus
deeploc_train_5356,Nucleus
deeploc_train_5357,Nucleus
deeploc_train_5358,Nucleus
deeploc_train_5359,Nucleus
deeploc_train_5360,Nucleus
deeploc_train_5361,Nucleus
deeploc_train_5362,Nucleus
deeploc_train_5363,Nucleus
deeploc_train_5364,Nucleus
deeploc_train_5365,Nucleus
deeploc_train_5366,Nucleus
deeploc_train_5367,Nucleus
deeploc_train_5368,Nucleus
deeploc_train_5369,Nucleus
deeploc_train_5370,Nucleus
deeploc_train_5371,Nucleus
deeploc_train_5372,Nucleus
deeploc_train_5373,Nucleus
deeploc_train_5374,Nucleus
deeploc_train_5375,Nucleus
deeploc_train_5376,Nucleus
deeploc_train_5377,Nucleus
deeploc_train_5378,Nucleus
deeploc_train_5379,Nucleus
deeploc_train_5380,Nucleus
deeploc_train_5381,Nucleus
deeploc_train_5382,Nucleus
deeploc_train_5383,Nucleus
deeploc_train_5384,Nucleus
deeploc_train_5385,Nucleus
deeploc_train_5386,Nucleus
deeploc_train_5387,Nucleus
deeploc_train_5388,Nucleus
deeploc_train_5389,Nucleus
deeploc_train_5390,Nucleus
deeploc_train_5391,Nucleus
deeploc_train_5392,Nucleus
deeploc_train_5393,Nucleus
deeploc_train_5394,Nucleus
deeploc_train_5395,Nucleus
deeploc_train_5396,Nucleus
deeploc_train_5397,Nucleus
deeploc_train_5398,Nucleus
deeploc_train_5399,Nucleus
deeploc_train_5400,Nucleus
deeploc_train_5401,Nucleus
deeploc_train_5402,Nucleus
deeploc_train_5403,Nucleus
deeploc_train_5404,Nucleus
deeploc_train_5405,Nucleus
deeploc_train_5406,Nucleus
deeploc_train_5407,Nucleus
deeploc_train_5408,Nucleus
deeploc_train_5409,Nucleus
deeploc_train_5410,Nucleus
deeploc_train_5411,Nucleus
deeploc_train_5412,Nucleus
deeploc_train_5413,Nucleus
deeploc_train_5414,Nucleus
deeploc_train_5415,Nucleus
deeploc_train_5416,Nucleus
deeploc_train_5417,Nucleus
deeploc_train_5418,Nucleus
deeploc_train_5419,Nucleus
deeploc_train_5420,Nucleus
deeploc_train_5421,Nucleus
deeploc_train_5422,Nucleus
deeploc_train_5423,Nucleus
deeploc_train_5424,Nucleus
deeploc_train_5425,Nucleus
deeploc_train_5426,Nucleus
deeploc_train_5427,Nucleus
deeploc_train_5428,Nucleus
deeploc_train_5429,Nucleus
deeploc_train_5430,Nucleus
deeploc_train_5431,Nucleus
deeploc_train_5432,Nucleus
deeploc_train_5433,Nucleus
deeploc_train_5434,Nucleus
deeploc_train_5435,Nucleus
deeploc_train_5436,Nucleus
deeploc_train_5437,Nucleus
deeploc_train_5438,Nucleus
deeploc_train_5439,Nucleus
deeploc_train_5440,Nucleus
deeploc_train_5441,Nucleus
deeploc_train_5442,Nucleus
deeploc_train_5443,Nucleus
deeploc_train_5444,Nucleus
deeploc_train_5445,Nucleus
deeploc_train_5446,Nucleus
deeploc_train_5447,Nucleus
deeploc_train_5448,Nucleus
deeploc_train_5449,Nucleus
deeploc_train_5450,Nucleus
deeploc_train_5451,Nucleus
deeploc_train_5452,Nucleus
deeploc_train_5453,Nucleus
deeploc_train_5454,Nucleus
deeploc_train_5455,Nucleus
deeploc_train_5456,Nucleus
deeploc_train_5457,Nucleus
deeploc_train_5458,Nucleus
deeploc_train_5459,Nucleus
deeploc_train_5460,Nucleus
deeploc_train_5461,Nucleus
deeploc_train_5462,Nucleus
deeploc_train_5463,Nucleus
deeploc_train_5464,Nucleus
deeploc_train_5465,Nucleus
deeploc_train_5466,Nucleus
deeploc_train_5467,Nucleus
deeploc_train_5468,Nucleus
deeploc_train_5469,Nucleus
deeploc_train_5470,Nucleus
deeploc_train_5471,Nucleus
deeploc_train_5472,Nucleus
deeploc_train_5473,Nucleus
deeploc_train_5474,Nucleus
deeploc_train_5475,Nucleus
deeploc_train_5476,Nucleus
deeploc_train_5477,Nucleus
deeploc_train_5478,Nucleus
deeploc_train_5479,Nucleus
deeploc_train_5480,Nucleus
deeploc_train_5481,Nucleus
deeploc_train_5482,Nucleus
deeploc_train_5483,Nucleus
deeploc_train_5484,Nucleus
deeploc_train_5485,Nucleus
deeploc_train_5486,Nucleus
deeploc_train_5487,Nucleus
deeploc_train_5488,Nucleus
deeploc_train_5489,Nucleus
deeploc_train_5490,Nucleus
deeploc_train_5491,Nucleus
deeploc_train_5492,Nucleus
deeploc_train_5493,Nucleus
deeploc_train_5494,Nucleus
deeploc_train_5495,Nucleus
deeploc_train_5496,Nucleus
deeploc_train_5497,Nucleus
deeploc_train_5498,Nucleus
deeploc_train_5499,Nucleus
deeploc_train_5500,Nucleus
deeploc_train_5501,Nucleus
deeploc_train_5502,Nucleus
deeploc_train_5503,Nucleus
deeploc_train_5504,Nucleus
deeploc_train_5505,Nucleus
deeploc_train_5506,Nucleus
deeploc_train_5507,Nucleus
deeploc_train_5508,Nucleus
deeploc_train_5509,Nucleus
deeploc_train_5510,Nucleus
deeploc_train_5511,Nucleus
deeploc_train_5512,Nucleus
deeploc_train_5513,Nucleus
deeploc_train_5514,Nucleus
deeploc_train_5515,Nucleus
deeploc_train_5516,Nucleus
deeploc_train_5517,Nucleus
deeploc_train_5518,Nucleus
deeploc_train_5519,Nucleus
deeploc_train_5520,Nucleus
deeploc_train_5521,Nucleus
deeploc_train_5522,Nucleus
deeploc_train_5523,Nucleus
deeploc_train_5524,Nucleus
deeploc_train_5525,Nucleus
deeploc_train_5526,Nucleus
deeploc_train_5527,Nucleus
deeploc_train_5528,Nucleus
deeploc_train_5529,Nucleus
deeploc_train_5530,Nucleus
deeploc_train_5531,Nucleus
deeploc_train_5532,Nucleus
deeploc_train_5533,Nucleus
deeploc_train_5534,Nucleus
deeploc_train_5535,Nucleus
deeploc_train_5536,Nucleus
deeploc_train_5537,Nucleus
deeploc_train_5538,Nucleus
deeploc_train_5539,Nucleus
deeploc_train_5540,Nucleus
deeploc_train_5541,Nucleus
deeploc_train_5542,Nucleus
deeploc_train_5543,Nucleus
deeploc_train_5544,Peroxisome
deeploc_train_5545,Peroxisome
deeploc_train_5546,Peroxisome
deeploc_train_5547,Peroxisome
deeploc_train_5548,Peroxisome
deeploc_train_5549,Peroxisome
deeploc_train_5550,Peroxisome
deeploc_train_5551,Peroxisome
deeploc_train_5552,Peroxisome
deeploc_train_5553,Peroxisome
deeploc_train_5554,Peroxisome
deeploc_train_5555,Peroxisome
deeploc_train_5556,Peroxisome
deeploc_train_5557,Peroxisome
deeploc_train_5558,Peroxisome
deeploc_train_5559,Peroxisome
deeploc_train_5560,Peroxisome
deeploc_train_5561,Peroxisome
deeploc_train_5562,Peroxisome
deeploc_train_5563,Peroxisome
deeploc_train_5564,Peroxisome
deeploc_train_5565,Peroxisome
deeploc_train_5566,Peroxisome
deeploc_train_5567,Peroxisome
deeploc_train_5568,Peroxisome
deeploc_train_5569,Peroxisome
deeploc_train_5570,Peroxisome
deeploc_train_5571,Peroxisome
deeploc_train_5572,Peroxisome
deeploc_train_5573,Peroxisome
deeploc_train_5574,Peroxisome
deeploc_train_5575,Peroxisome
deeploc_train_5576,Peroxisome
deeploc_train_5577,Peroxisome
deeploc_train_5578,Peroxisome
deeploc_train_5579,Peroxisome
deeploc_train_5580,Peroxisome
deeploc_train_5581,Peroxisome
deeploc_train_5582,Peroxisome
deeploc_train_5583,Peroxisome
deeploc_train_5584,Peroxisome
deeploc_train_5585,Peroxisome
deeploc_train_5586,Peroxisome
deeploc_train_5587,Peroxisome
deeploc_train_5588,Peroxisome
deeploc_train_5589,Peroxisome
deeploc_train_5590,Peroxisome
deeploc_train_5591,Peroxisome
deeploc_train_5592,Peroxisome
deeploc_train_5593,Peroxisome
deeploc_train_5594,Peroxisome
deeploc_train_5595,Peroxisome
deeploc_train_5596,Peroxisome
deeploc_train_5597,Peroxisome
deeploc_train_5598,Peroxisome
deeploc_train_5599,Plastid
deeploc_train_5600,Plastid
deeploc_train_5601,Plastid
deeploc_train_5602,Plastid
deeploc_train_5603,Plastid
deeploc_train_5604,Plastid
deeploc_train_5605,Plastid
deeploc_train_5606,Plastid
deeploc_train_5607,Plastid
deeploc_train_5608,Plastid
deeploc_train_5609,Plastid
deeploc_train_5610,Plastid
deeploc_train_5611,Plastid
deeploc_train_5612,Plastid
deeploc_train_5613,Plastid
deeploc_train_5614,Plastid
deeploc_train_5615,Plastid
deeploc_train_5616,Plastid
deeploc_train_5617,Plastid
deeploc_train_5618,Plastid
deeploc_train_5619,Plastid
deeploc_train_5620,Plastid
deeploc_train_5621,Plastid
deeploc_train_5622,Plastid
deeploc_train_5623,Plastid
deeploc_train_5624,Plastid
deeploc_train_5625,Plastid
deeploc_train_5626,Plastid
deeploc_train_5627,Plastid
deeploc_train_5628,Plastid
deeploc_train_5629,Plastid
deeploc_train_5630,Plastid
deeploc_train_5631,Plastid
deeploc_train_5632,Plastid
deeploc_train_5633,Plastid
deeploc_train_5634,Plastid
deeploc_train_5635,Plastid
deeploc_train_5636,Plastid
deeploc_train_5637,Plastid
deeploc_train_5638,Plastid
deeploc_train_5639,Plastid
deeploc_train_5640,Plastid
deeploc_train_5641,Plastid
deeploc_train_5642,Plastid
deeploc_train_5643,Plastid
deeploc_train_5644,Plastid
deeploc_train_5645,Plastid
deeploc_train_5646,Plastid
deeploc_train_5647,Plastid
deeploc_train_5648,Plastid
deeploc_train_5649,Plastid
deeploc_train_5650,Plastid
deeploc_train_5651,Plastid
deeploc_train_5652,Plastid
deeploc_train_5653,Plastid
deeploc_train_5654,Plastid
deeploc_train_5655,Plastid
deeploc_train_5656,Plastid
deeploc_train_5657,Plastid
deeploc_train_5658,Plastid
deeploc_train_5659,Plastid
deeploc_train_5660,Plastid
deeploc_train_5661,Plastid
deeploc_train_5662,Plastid
deeploc_train_5663,Plastid
deeploc_train_5664,Plastid
deeploc_train_5665,Plastid
deeploc_train_5666,Plastid
deeploc_train_5667,Plastid
deeploc_train_5668,Plastid
deeploc_train_5669,Plastid
deeploc_train_5670,Plastid
deeploc_train_5671,Plastid
deeploc_train_5672,Plastid
deeploc_train_5673,Plastid
deeploc_train_5674,Plastid
deeploc_train_5675,Plastid
deeploc_train_5676,Plastid
deeploc_train_5677,Plastid
deeploc_train_5678,Plastid
deeploc_train_5679,Plastid
deeploc_train_5680,Plastid
deeploc_train_5681,Plastid
deeploc_train_5682,Plastid
deeploc_train_5683,Plastid
deeploc_train_5684,Plastid
deeploc_train_5685,Plastid
deeploc_train_5686,Plastid
deeploc_train_5687,Plastid
deeploc_train_5688,Plastid
deeploc_train_5689,Plastid
deeploc_train_5690,Plastid
deeploc_train_5691,Plastid
deeploc_train_5692,Plastid
deeploc_train_5693,Plastid
deeploc_train_5694,Plastid
deeploc_train_5695,Plastid
deeploc_train_5696,Plastid
deeploc_train_5697,Plastid
deeploc_train_5698,Plastid
deeploc_train_5699,Plastid
deeploc_train_5700,Plastid
deeploc_train_5701,Plastid
deeploc_train_5702,Plastid
deeploc_train_5703,Plastid
deeploc_train_5704,Plastid
deeploc_train_5705,Plastid
deeploc_train_5706,Plastid
deeploc_train_5707,Plastid
deeploc_train_5708,Plastid
deeploc_train_5709,Plastid
deeploc_train_5710,Plastid
deeploc_train_5711,Plastid
deeploc_train_5712,Plastid
deeploc_train_5713,Plastid
deeploc_train_5714,Plastid
deeploc_train_5715,Plastid
deeploc_train_5716,Plastid
deeploc_train_5717,Plastid
deeploc_train_5718,Plastid
deeploc_train_5719,Plastid
deeploc_train_5720,Plastid
deeploc_train_5721,Plastid
deeploc_train_5722,Plastid
deeploc_train_5723,Plastid
deeploc_train_5724,Plastid
deeploc_train_5725,Plastid
deeploc_train_5726,Plastid
deeploc_train_5727,Plastid
deeploc_train_5728,Plastid
deeploc_train_5729,Plastid
deeploc_train_5730,Plastid
deeploc_train_5731,Plastid
deeploc_train_5732,Plastid
deeploc_train_5733,Plastid
deeploc_train_5734,Plastid
deeploc_train_5735,Plastid
deeploc_train_5736,Plastid
deeploc_train_5737,Plastid
deeploc_train_5738,Plastid
deeploc_train_5739,Plastid
deeploc_train_5740,Plastid
deeploc_train_5741,Plastid
deeploc_train_5742,Plastid
deeploc_train_5743,Plastid
deeploc_train_5744,Plastid
deeploc_train_5745,Plastid
deeploc_train_5746,Plastid
deeploc_train_5747,Plastid
deeploc_train_5748,Plastid
deeploc_train_5749,Plastid
deeploc_train_5750,Plastid
deeploc_train_5751,Plastid
deeploc_train_5752,Plastid
